text,toxic
rt @user o ridículo desse casaco e ele não estar no meu corpo https://t.co/ze7bizawxu,0
@user @user @user vem logo pra cá dnv arrombado,1
"@user boa tarde, apesar do supremo... @user seguindo a todos de direita.. 🇧🇷🇧🇷🇧🇷🇧🇷🙏💯🤚👈",0
vitao é perfeito mano pqp,0
a família quer ir na havan mas eu não vou nem a pau kakakakaka,0
bugaram de awm em mim!!!! awm viado!!!!!!vtnc kkkkkkkkkkkkkkkkkkk,0
rt @user @user kkkkkkkkkkkkk homem = aberração,1
@user nos e vagabundo e vagabundo n namora bb,0
"chegou ao auge mano, não da mais. vai tomar no cu pra la",1
@user @user @user @user @user caralho quanto mimimi,1
de mal com a vida????? vc tá em um avião caralho e os macho ficam berrando,0
"ele estava no auge da depressão quando comeu a tinta amarela, isso não trouxe nenhuma felicidade para ele. além de que o cara realmente era louco, ele cortou a própria orelha.

van gogh realmente era doente, louco.

tapa na cara é o krl vai estudar antes de falar merda. https://t.co/XGEPN9aeGg",0
"Eu tô decepcionado com esse festival. Minha nossa senhora! Só  vou se o resto das bandas forem absurdas! Matuê não dá velho, que música de retardado da porra. Só me vem o vídeo dos fãs dele ""é um rap elitizado""",1
@user vc nunca foi padre. vc é um ativista pago pelo comunismo. ninguém é burro. e  vc é comunista.,0
"rt @user que papai do céu nos abençoe !! 

flamengo x goytacaz
taça rio do carioca 
#sub17
🏟 gávea 
⏰ 13:30",0
"na moral,eu sou muito gata at茅 eu me pegaria,mas essa oportunidade eu deixo pra vc bb brooota",0
"@user A FAlha pode entrevistar , já o Antagonista não pode.
Que lindo!
Bela democracia!
Depois tem a cara de pau de dizer que autoritário é o Bolsonaro.",0
manoooo kkkkkkkk ptm,0
"puta que pariu, chega de alagação",0
"@user @user @user @user @user dinheiro continua mandando 
o problema e de governadores e prefeitos 
e MP de estados que faz vista grossas ao desvio",0
"rt @user se eu fizer um videozinho desse de novo, vcs iriam querer participar? 

https://t.co/nf6v0jkhgq",0
@user kkkk só lembrei do celso portiolli... 😆,0
"o paulo chegou aqui em caaa falando que tava com saudade me deu um abraço e um beijo na cabeça e depois falou ""macaca"" de lei né",1
que dor do caralho,0
"KKKKK sim, isso definitivamente era o melhor, e as pessoas interpretavam muitíssimo bem, seguiam o plot, era divertido 
Quando eu era mais novo e não estudava mais eu me viciava muito rapidamente, agora eu prefiro ficar apenas aqui, pelo menos por enquanto",0
@user teu cu!,1
@user @user alô distraído!! acho q não foi como vc pensava!! vergonha alheia!! 😂,0
"ja acordo me estressando,porra não é possível",0
@user @user espião da nsa  https://t.co/d0n42b6rhz,0
"Se não contrata, reclama!
Se contrata jogador barato, tá ruim!
Se contrata jogador caro, é loucura!

Meu querido, presta atenção👇

Um time competitivo, q quer brigar pro títulos, não mede esforço pra trazer jogador d qualidade técnica e individual.
Agora, por favor vai a merda😏",0
rt @user mano a moça que trabalha lá em casa kkkkkkkkkkkkkkkkkkkkkkkk https://t.co/uxydzj5wih,0
rt @user @user gente vonca não existe kkkkkk é volaine ok #balayındaaykeravrupada,0
"@user a pf quando deflagra uma operação para prender hacker , legitima ainda mais as informações.",0
e eu parecendo um cu do avesso,0
puta que pariu eu to muito nervosa com essa porra de jogo pqp,0
"2 meses atr谩s eu n ia conseguir imaginar que com meu trabalho eu ia conseguir fazer esse tipo de compra
fazer investimentos no meu trabalho e nos equipamentos
e eu to s贸 come莽ando",0
rt @user se fude emelyn desgraçada,1
rt @user eu super faria isso mas compraria todos os danetes e depois falava “toma enfia no cu” https://t.co/vjc8p2raib,0
"só queria receber uma msg: ""vem dormir aqui em casa hj"", pqp! 🤦🤣",0
vou silenciar as palavras lá casa de papel pq não aguento mais ver spoiler nesse cacete,0
@user @user @user mais perdida que pedófilo em festa de anão,1
"essa coleção é a coisa mais linda do mundo, fica perfeita na estante",0
lixo de pessoa esse neymae https://t.co/ekhyk9d02t,1
"#stfsoldadovermelho , cara de pau desse imoral, canalha e defensor de bandido.",1
"6. quando eu coloco algo na cabeça, já era",0
"@user e a justiça está feita.

o lula está preso, babaca.",1
"@user porra, chatão ja",1
"se você mora no Brasil, lê notícias, sabe ainda que superficialmente do que está acontecendo, e consegue dormir, comer, fazer tudo normalmente é sinal que algo em vc já morreu...",0
"@user Seu Canalha a liberação lá é totalmente diferente daqui e é um país que tem fronteiras com EUA 🇺🇸!!!

Não compare o incomparável e lá tbm existe Cracolândia como aqui e vc acha que começa no craque né ?!?",1
"Estamos indo em myeongdong. 
Dica: 茅 o melhor lugar pra trocar dinheiro aqui em Seoul e l谩 茅 o lugar dos sonhos pra quem ama make, produtos de skin care, cabelo etc 馃グ",0
rt @user você tenta uma relação de confiança com alguém e a pessoa quebrar sua confiança é p se fuder né,0
@user @user @user @user só falta ser o do século. até o eminem surra esse sem talento do caralho only jabá,0
"queria ir no show da marilia mendonça de novo, fui uma vez em 2017 e nunca esqueci pqp dona do brasil",0
o tempo não pode mudar que o carioca já quer colocar um casaco,0
gente meus dente era mt feio cara,0
"peguei da tml!! 🍼💫

poste uma foto sua e de 1 utt e 2 bias e deixe seus mutuals decidirem com quem te shippam mais

se flopar vou fingir que nada aconteceu k https://t.co/OauoILHdvV",0
"rt @user — tu é carioca?

— sim 

— então fala ""vai muita gente""

— ahh, vai mó blocão",0
sou a+ feia do país e vcs,0
@user caraca vc é tão engraçado estou morrendo de rir aqui seu palhaço,1
rt @user jovens descobrindo o poopbr https://t.co/ptc38csrxr,0
"preciso falar com alguém, quem tá on aqui no site???????
chama na dm por favor.",0
"rt @user muita burocracia pra quebrar um ovo ,só dá uma batidinha no canto do fogão e é isso https://t.co/ggbmoywtxm",0
nf hoje pq to puta andei p caralho quase n bebi e engordei um pouquinho ah vsfd,0
tamo@user de nove,0
doida pra chegar em casa rs,0
cacete que preguiça de sair,0
melhor thread que já fiz,0
"meu sinhor, psicologia na puc está custando 3.650....... é de cair o cu da bunda",0
@user quem não de um pincel que de mim heal judiou cu,1
@user tem razão! na próxima pego um  print e apago o arroba dele.,0
eu já nem perco meu tempo com esse povo q quer diminuir as conquistas da segunda geração pra enaltecer os fav... tô nessa vida desde 2009 e nunca passei tanta raiva qnto nesses últimos anos... não deveria ter me aprofundado nessa vida,0
@user bem vindo ao hosp铆cio!,0
amém na graça de nosso salvador jesus cristo o senhor dos exércitos 🙌 🇧🇷💚✨🤗,0
@user @user @user cada idéia kkkkkkkkkkkkkkkk,0
rt @user 😂😂😂conheço  muita gente assim https://t.co/mttmbyl2q3,0
"@user fdp kkkkkkkkkkk, respeita que se é da família ser doido cê também é, palhaçooo",1
"rt @user tropa do urso vai fuder seu xerecã0 (( dj geh da lgd )) baile do urubu 2k19
https://t.co/82qkopt1lf",1
@user fica bonito more? tenho medo de ficar muito artificial kkkk #mpn #luansantana #luanetes #luansantanashow,0
"vejo vídeos como esse e depois tenho que ver brancos tentando ganhar simpatia por ter se ofendido com piadinhas na internet mano VAI SE FUDER, enquanto vocês se ofendem com isso, pretos estão sendo tratados dessa forma aí na vida REAL",1
"sapatella n茫o para de me mandar e-mail com promo莽玫es entendam
eu 
n茫o
tenho
um
puto",0
"@user meu amorzinho...
Eu não tenho palavras pra agradecer por ter você comigo. Só me resta desejar que os bons ventos estejam sempre passando pela sua vida, deixando muita alegria, paz e saúde. Quem tem você por perto tem uma puta sorte.
Te amo e feliz aniversário, vida ❤",1
"@user @user @user Ainda teve a cara de pau em dizem em rede nacional ,que o Abel ,não pediu Arrascaeta. Mano é só dando 😂😂😂",0
"lá no fundo, eu sinto que não mereço ser feliz.",0
@user vtnc. petista de merda!!,1
"caralho velho, manda mensagem e espera q eu respondo, não me liga q eu não vou atender",0
ok baile também tem gente feia mas pelo menos posso fumar meu baseadinho mec e qualquer pessoa fica a vontade,0
rt @user pqp mano https://t.co/brgljws1dj,0
só falta a mara se apresentar,0
"Cadê o Pokémon com a carinha de surpreso? Esse homem tá nem aí pra CF né de hoje não! Inclusive, ele elogiou torturador FDP, DENTRO do congresso Nacional!",0
ela queria fuder na ondinha do black toma toma piriguete,1
marina n茫o deixa passar uma v茅i kkkkkkkkkkkkkkk,0
seu lugar favorito no mundo? — minha cama https://t.co/hq7utkg58v,0
rt @user no momento assistindo o vôlei feminino e alimentando meu crush na tandara https://t.co/afoqahpxd6,0
rt @user como eu queria estar acabando com meu stress 🔥😈 https://t.co/xm6s9xnssk,0
"todo mundo quer sinceridade, mas nem todo mundo aguenta ouvir a verdade.",0
rt @user @user vai ser lindo ver uma mulher digna colocar esse lixo no seu devido lugar. força!,1
@user sinto muito pseudo padre. mas oração feita com este fel no coração não passam do teto.,0
"fiquei bem triste vendo q ensinaram errado o quadradinho pra elas kkkk
mas esse vídeo é incrivel",0
"@user vc só gosta de anime com animação lixo, não espero nada bom de vc !!",0
"É tranquilizador saber que o sigilo de correspondência está agora garantido por hackers, fiéis depositários nacionais e internacionais de hackers, Verdevaldo, Folha, Veja, colunista social, Band, blogueiro sujo, PF, Luiz Fux, Alexandre de Moraes e STF chefiado por Toffoli.",0
"boa tarde, eu tô muito feliz https://t.co/rflearnf9w",0
q mulher jesus,0
aqui é deus por nós e quem for contra tá fudido,0
"tomei um dramin , porra que sono",0
hoje eu vou sentar numa rola diferente,1
"Ontem dps do rolê de dez minutos com a isa cheguei em casa me achando linda kkkkkk tá doido fiquei meia hora no espelho lançando um ""caralho perfeita"", ""rolê"" da autoestima",0
lavar roupa é um cu brother,0
nego leva horas pra responder na tl e ainda tem a cara de pau de ficar na tl falando que não tem ninguém pra conversar,1
@user ta feio,0
carai kkkkk,0
"rt @user esse negocio de ciumes com qm vc nao tem nd, nao é legal nao, tnc",0
"ai olha
0 condiçoes e 0 consideraçao
vontade de meter o murro no meio da fuça",0
"Ai vai se foder, essa galera é tão acomodada que não consegue usar uma palavra com 3 letras antes das coisas 
&gt;CIS&lt;
Porra que ódio, cansado de ler bobagem na tl por conta de vocês 
Coloca no tweet 
HOMEM CIS
MULHER CIS
NÃO é difícil CARALHO",0
"lá no céu tem um amigo meu ta tranquilo, ele tá com deus😔💔",0
tenho nem privacidade pra ficar triste em paz mais vtnc,0
"caralho, eu perco todos os meus brincos enquanto durmo, q ódio",0
"ai mano essa cena acaba comigo pqp Brokeback Mountain você acaba comigo...o mundo deveria ver esse filme, a atuação do Heath Ledger e do Jake Gyllenhaal são impecáveis https://t.co/ffcsAa6F59",0
vendo ele ser fdp e não sentir nada é muito gostoso,0
"@user @user Claque (do francês para ""aplaudir"") é, em sua origem, um termo que se refere a uma equipe de profissionais para aplaudir espetáculos em teatros e casas de ópera francesas.",0
"rt @user imagina isso acontecendo de novo agora em novembro 🥺✊🏻
#mpn #nowunited https://t.co/shlylxn7rs",0
"rt @user puta q pariu, pra completar só um chopp msm e a gata 🤤 https://t.co/c0oo5xagi4",0
"rt @user primeiro encanto .
depois desencanto .
por fim , cada um pro seu canto ..",0
minha mãe tá na minha frente e me mandando wpp😂,0
"se deus n茫o existe,  quem coloca a agua dentro do coc么??",0
"@user
Olá, como eu disse, meu canal foi desmonetizado por engano, meu conteúdo é original, já tinha sido aprovado há poucos dias, verifique meu caso por favor, não é justo.
Me ajude",0
perdi oportunidade de comprar o iphone 7 plus agr essa porra ta viciada..,0
"[ ] reclamar das mudanças climáticas
[ ] parar de ser um consumista filho da puta

🤔",0
"@user oi ex amigo 
hoje é dia de banco imobiliário, confirma?",0
"@user @user @user @user eu sou verme e fascista?
ok
mais um print",0
"rt @user nem parece que 茅 de verdade. mas 茅. 
馃憠 um lindo e raro alce branco! 馃鉂わ笍 https://t.co/regin0gplc",0
porra só a carol mesmo 🤦🙄,1
@user #stfvergonhanacional  estão todos quietos pq devem ter rabo preso..,0
rt @user mlk jogou pra caralho! https://t.co/5bihnxfuom,1
rt @user meu chapéu se eu pudesse tacava um rojão no cu e mandava p lua,1
vou dar ghost e mudar-me para bem longe,0
puta merda eu só queria sair de casa hoje,1
não tenho nada no caderno de todas as matéria to fodido,0
"PDT cumprindo a sua obrigação com a República! Conseguimos uma liminar na Justiça, numa ação de nossa iniciativa, proibindo Sérgio Moro de praticar a suprema arbitrariedade de destruir provas que amanhã possam eventualmente demonstrar a sua responsabilidade em possíveis crimes. https://t.co/Wbx6scT6ip",0
homem 茅 a coisa mais t贸xica do mundo,0
"rt @user ótima sexta
  adquira seu pacote de fotos e vídeos
   bora ""rt""
olha o popozaoooooooooo💋 https://t.co/lskeywlqhc",0
"@user vc também,mesmo sendo um baiano https://t.co/wh2wlhivqp",0
"irmão, sério mesmo, eu nasci pra ser feita de otária pqp 
enfia ela no seu cu também caralho.",0
pqp que vale que eu paguei ontem kkkkkkkkk nunca mais,0
rt @user a bunda da vanusa salvou a sapatao de um belo banho de piscina kkkkkkk,0
tão bom poder ouvir pagode sem inundar o barraco,0
@user brincadeira amor  eu fiquei foi PUTA dps pq destruiram nosso shipp (braria ✝️2016-2016) por um bem feiao aí teu e da andressa q começaram a usar no grupo https://t.co/nsgH6VvoWM,0
não lembro se eu fui idiota e ajudei a subir aquela tag https://t.co/qq7lvokepr,0
@user @user se fodeu noiado,1
@user ai olha perdi as esperanças no hoseok quando ele negou fazer a tatuagem de coração que o yoongi queria pqp garoto tóxico,0
espero que alguém me avise se o vídeo tiver dicado uma grande bosta pra eu n passar essa vergonha gratuita novamente,0
"@user Enredo tosco! O juiz criminoso entra de férias, vai aos stadusunido, planeja ação coordenada com a líder plagiadora e outras peças do governo para dar respaldo à uma narrativa fraudulenta. Pior, usa a máquina do Estado (PF) pra isso. 
#vazamaisgreenwald agora com mais ""áudios"".",0
"Plataforma aberta para toda a comunidade (não só da UFRGS!!!)
Vem que tem curso do meu projeto sobre a política nacional de saúde LGBT e sobre educação pras relações étnico-raciais TA BOM?????????????",0
quem viver verá esse senhor jogar no lixo a única chance que a vida lhe deu de fazer algo descente pelo país.,0
"mano a fatura do cartão de crédito, eu me avisei mas não me escutei",0
rt @user explana que é hoje porra #gameover,0
começaram ganhando deixaram elas empatar porra que odio,0
porra eu quero ficar falando merda com a @user antes da prova e a desgraça desliga a internet,1
@user eu e ninguem caralho ta tirando,0
"cacete ela é perfeita eu preciso de uma foto dela com esse look

#mpn #nowunited https://t.co/rvybieeodx",0
@user brt na br hj puta,0
"Quando você é Sócio e ainda não decidiu quais os dois amigos que você vai levar de graça no CFCxFFC do próximo dia 10.🤔 https://t.co/SlgbcEFuOM
#RumoAoAltoDaGlória https://t.co/0nNlbP4v1n",0
"kishimoto: preciso que você me dê mais lucro então você vai interagir romanticamente com a sakura em uma novel q eu não criei 

sasuke: o quê??? e os 500 episódios de desenvolvimento q eu tenho com o naruto?? eu me recuso a participar disso

kishimoto: vc vai sim 

sasuke: https://t.co/8tsU7DmQoQ",0
"crl q isso, daniel alves e juanfran vão toma no cu",1
@user vcs tem que soltar algo sério ainda hoje.,0
o fdp fingindo que desmaiou pra ñ apanhar mais,0
"@user @user Isso mesmo Leonardo, ele é  um idiota falador de merda, mas montou uma puta equipe, e os resultados começam a aparecer.",1
"pessoas da igreja
dizendo que
absolutamente 
tudo de errado            os dem么nios 
茅 culpa dos                  cansados
dem么nios                     de levar a culpa https://t.co/CwwNTbtg0Q",0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user  da um RT ali em cima Pfv 🙏🏾🙌🏾❤️custa nd,0
menos o bts ate o esqueleto deles eh perfeito 馃槶馃槏,0
@user quem dirige bem não cai em mata burro não bão kkkkkk,0
"rt @user caralho.
comecei a chorar https://t.co/pxmmuhzjp1",0
eu odeio gente mau educada que nao pede licença se foder não saio do meio mesmo,1
"o dia que eu bater na bina vai ser com gosto 

amiga amo vc mas pqp em",0
@user mulher e o segredo dessa pele??,0
ai jennie tira esse tênis feio do pé,0
ai pqp,0
"a lívia é demaissssssssssssssss, pqp kkkkkkkkk",0
"Porra, queria ter disposição pra estudar igual eu tenho pra ser trouxa
Se isso acontecesse, nesse momento eu estaria em Harvard kjjjjjkk
Pq o bixo pra ser trouxa viu vey kakaka",0
rt @user sdds época que eu enchia o cu de bebida e n ficava ruim no outro dia,0
@user o brasil esta podre!! esta mulher 茅 a pior procuradora geral at茅 hoje!!,0
o frio deixa minha cachorra carente pq não é possível pqp,0
"ano que vem meu saopaulo estará de volta na libertadores
 #bbdebate",0
@user amoooooo eu quero ver isso,0
@user ia fazer piada de signo mas me falta conhecimento,0
"“Estamos vendo um ambiente de vulgarização da fala presidencial, o que é muito grave”. A fala do presidente precisa ser solene. Até porque declarações do governante máximo tem consequências. Conversa com @user e @user no @user 👇 https://t.co/nWRRmFI9fY",0
"Vai rola dieta 35/55/10 (carbo/prot/gord) 4ever. Treinos top &lt;3
Finalmente, tá indo. Rumo upar Shape full god fit cabeludão e foda haha. Sou insistente (:
Bora estuda Java EE agr. Mt tecnologia p manjar. Ser um Dev/Engenheiro Sênior e eficaz tb quero hehe

Tô de bom humor hj kkk",0
"se voce namora sabendo q o seu @user é assexual NAO tenta forçar nada filho da puta
namora outra pessoa se vc acha q sexo e TAO necessario assim porra https://t.co/8hDRFQAABD",0
saudades msm eu tenho da torta da carla pqp,0
o porra kkkkkkkkkkkkkkkk,0
"@user Zé, vc já notou que todos os ministros representam a antítese de suas pastas? Se olharmos com mais cuidado vemos que não são medíocres...são perversos mesmo! O projeto sempre foi de destruição, nunca de construção!",0
"@user putsss, tu n vai acreditar vendi o pc ? 😂😂",0
eu odeio qnd a porra d meu pai fica batendo na parede,0
a @user ainda tem a cara de pau de me perguntar se eu quero uma cerveja🤦🏻‍♂️ lógico né garota,0
@user não entendo a pagação de pau pro leite ninho,0
"o pau é pequeno, mas a consciencia de classe é grande",1
"fala fala fala mas fez pior, da uma segurada gatinho",0
rt @user sua vagabunda https://t.co/dgv70nnzpx,1
rt @user opinião: mãe perde guarda do filho por morar em favela. pobreza agora é crime? https://t.co/brh0ep9ka4,0
"@user claro que sim!

paulinha na fab",0
esse video é simplesmente tudo na minha vida,0
quem que é platão e aristóteles perto de mim https://t.co/z8er0c2epu,0
Essa onda de 贸dio nos coment谩rios da minha coluna da Folha - onde s贸 argumentei em suma que desaparecer com as pessoas n茫o 茅 legal e familiares deveriam saber a verdade - 茅 normal? Me deu uma tristeza aqui.,0
rt @user tu é mais chato que pelo no cu,1
rt @user como eh q eu faço pra emagrecer comendo lanche na janta eh o q eu queria saber,0
"Amo quando militam sobre um assunto e me chamam de retardada kkkkkk, milenoca sempre preocupada com as causas feministas e machistas das premiações coreanas, é realmente tocante!",0
"@user não deviam noticiar, assim ele foge",0
tá um friozinho de puta gostoso,1
eu amo os meus amigos pqp são demais,0
"comecei a assistir vikings,pqp é muito bom",0
@user camilo sim porra e: https://t.co/fbysd72l8w,0
"Advogados do m煤sico fuzilado pelo ex茅rcito pedem indeniza莽茫o na Justi莽a Federal. A fam铆lia afirmou que as autoridades nunca prestaram nenhuma assist锚ncia aos envolvidos. Sogro tb foi ferido na a莽茫o https://t.co/XPMMwS98iZ
#80Tiros https://t.co/gMiC9FWGQO",0
pqp mano desisto dessa guria,0
meu irmão que preta linda do caralho vai tomar no cu bixo puta merda,0
meu sonho ir na fundição pqp,0
rt @user pqp que homem gostosoooooooooo https://t.co/aohqebrunk,1
sempre tem q ter um p terminar de foder o q já tava fodido,1
@user bonita flor obrigada,0
@user bom dia flor do dia,0
"pol铆cia do Doria. aquele que gosta de cinza, apoia o verme e diz que n茫o tem nenhuma liga莽茫o quando ele fala merda sobre a ditadura. ditadura... aquela 茅poca em que a PM invadia casas, escolas, encontros... 馃馃し馃徎鈥嶁檧锔�",0
"bem feia, mas vai ✨ https://t.co/c7twlgjlfc",0
rt @user agora o poste q mija no cachorro né 😡 porra se vier assim vou deixar ela na upa fudida 🙅🏽‍♂️ https://t.co/tsmrcikabc,1
@user ah vtnc mlq,1
@user @user boa pergunta!,0
@user @user @user @user o surto do sulista kkkkkkkkkkk shoraste?,0
"até quem não estuda lá sabe, incrível",0
"rt @user bozo pensa que é deus, fecha transposição e corta água em 35 cidades do nordeste.
fdp",1
"OPEN BAR + SHOW INÉDITO COM ANITA CARIOCA HOJE NA AFFINITA CLUB!
-
▪SÁBADO 03/08
SEXY LADY IN RED
-
* SHOW INÉDITO COM A EX RONALDINHA ANITA CARIOCA
-
* VENHA VESTIDO DE VERMELHO E TENHA OPEN BAR DE RED LABEL ATÉ… https://t.co/PQSG3YNfEH",0
@user vc é loco da cabeça porra,1
"@user @user eu q do risada de vc, cuidado p n ser o novo bi rebaixado de sp hein",1
"@user @user malicioso, mentiroso e cara de pau. que sequência reveladora... em menos de 2 minutos...",0
pqp lorenne..🙄,0
felipe馃憦馃憦馃憦馃憦馃憦馃憦,0
"@user paulo freire ser谩 eterno, vcs querendo ou n茫o. vcs sempre ser茫o os baba ovos, apenas. gente burra e alienada",1
@user @user @user Uou! Aposto que vai ser um belo trabalho. Foram quantos anos de pesquisa (suponho que foram anos pela quantidade de informação haha)?,0
amiga você tem que aceitar que antes de ele pintar o cabelo de preto ele estava precisando de produtos jequiti,0
@user agora só existe em minha memória https://t.co/13gch0sqxb,0
"@user essa da gol aaaaaaa
porra, tem uma do o boticário quê é sobre adoção.... as lágrimas rolam",0
vou namorar com ele porra nenhuma eu hein deus me livre to de boa,0
"eu ainda não arrumei nada, aposto q vou esquecer muita coisa",0
rt @user o que te chama atenção fisicamente em um homem? — ser feio https://t.co/cus8nyjgs5,0
"Corrigindo a data, patriotas!
dia 21/08 Todos à Brasília!
🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑
#STFVergonhaNacional 
Levem barracas, cobertores, água, barra de cereal, hidratante (BSB é mto seco) e muita Fé!",0
fica quietinha chorando hj,0
"gente qq vcs vão fazer com um pato em um apartamento, pato caga pra caralho cês não tem noçãoooooo",0
é aquele tipo de cena que deveria ter a risada de fundo do chaves,0
rt @user ontem eu n tirei uma foto descente com a carou q ódio viado kkkk,0
A VEIA TA QUASE MORTA MAS MSM ASSIM INSISTE EM ANDA DE ONIBUS AS 6 DA MATINA A VAI TOMANOCU VAI LAVA O QUINTAL DESGRACA,1
porra q ressaca,0
@user minha namorada é perfeita pqp,0
mds não consigo escrever porra nenhuma,0
"sexo nao sei mas se quiser vir aqui 
assistir netflix agarradinho pra gente ficar fazendo carinho um no outro até nao se aguentar mais de tesao e acabar transando tudo bem",1
os sorrisos... porra https://t.co/htlbdhii2n,1
meu deus que ridículo kkkkkkkkkkk,0
caraio eu so burra eu tenho o MEU IRMÃO q eh tipo uma josi sem diploma (poxa henrique trancou o curso no último ano isso q da ser macoero) p me explica as coisa vivaaaaaaaa,0
meu irmaozinho me xingando só pq eu não fiz o almoço 😂😂😂😂😂😂😂 ( vai tomar no cu moss ),1
"@user caralho, ele foi dar um tapa na bola pra não sair e o braço do cara tava na frente, buscou contato teu cu",1
@user Vamos deixar outra dúvida razoável! . O @user não pediu nada pra mim! Você ajudou na vaquinha do Zé de Abreu? Então cada um com o seu !,0
porra nem fala .,0
aí não gosto desses sobrinhos do meu tio sandro. povinho uo,0
rt @user eu saindo do role com bala de borracha gay pqp,0
"Haja ao contrário - ao invés de maldizer ou falar negativamente sobre alguém, diga algo gentil, positivo, encorajador e edificante acerca dele. Quebre o ciclo vicioso do mal.",0
nervosa assistindo esse jogo pqp,1
"atualização de mulherão da porra foram atualizadaaaaa 

quantos rts essa deusa merece ?#nowunited #mpn #uniters https://t.co/mibzvfg288",0
caralho puta que pariu https://t.co/wtlv9srxjv,0
"@user lixo nada, tu é incrível também!!",0
caralho..sensacional,0
rt @user ???????? na primeira presepada ela deveria ter metido o cotovelo nele. babaca https://t.co/egd2hshuzs,1
"eu sou retardada kkkkkk o pior é q os outros sabem disso, é bem nítido",0
"rt @user sm inferno, empresa burra do caralho qual o teu problema????????????

 https://t.co/qncicriz9x",0
"@user @user com certeza eu to, qm n queria ganhar milhões chutando bola?",0
rt @user que ódio disso. pq o cara não jogou o branco escroto no trilho?? affs https://t.co/kag7fe6sfg,1
"@user Eu tô ligado que isso rola bastante, mas felizmente não é o caso lá. O staff é 50% feminino até entre os cargos de liderança

(E o mlq é x9 de patrão mesmo)",0
@user o plano de ser mãe cedo foi pro lixo bem rápido,0
@user @user boquita  só se fode kkkkkkk,0
se fosse eu já tinha cortado esse lixo no meio das perna dele com essa faca mesmo 🥰😍,0
"eu sempre digo, ae foi feinho na infancia sempre fica bonito dps",0
rt @user tamo nas quartas de final!! é us guri 🇪🇪💙💪 https://t.co/0bixi1inff,0
rt @user erro do homem? — desprezar a mina responsa e se apaixonar na piranha https://t.co/kkmfgdytoo,1
garota toxica vsf,1
"detesto criança p frente, pqp",0
"@user @user "" putinha da ppk de mel """,1
rt @user no ainda temho q corta cabelo hj q buceta,0
@user que porra é essa @user ?,0
@user pois é mano que coisa chata da porra,0
"rt @user eu preciso de uma foto com essa roupa paula, eu imploro

paulinha na fab",0
minha triste realidade pqp,0
"Acredito MUITO na energia das pessoas. tem gente que te suga, que quando tu tá perto, fica mal e etc. e tem gente que te ilumina, dá paz e transmiti amor. por isso eu digo: confie no que você sente, e não no que você ouve, Boa sexta feira à todos ✌️",0
"O hit ""Bichos Escrotos"" 茅 uma composi莽茫o da banda planejada para ser lan莽ada no primeiro disco de 84, mas por receio da cr铆tica acabaram desistindo. Em 86 acabou passando pela cr铆tica que apenas censurou o ""V茫o se foder"" em reprodu莽玫es nas r谩dios. https://t.co/dfgFPE00mC",0
rt @user eu sou a maisa https://t.co/l1vnrim2jn,0
"fav e eu te respondo:

- arroba: @user
- primeira impressão: não gosto
- o que odeio em você: fazeres por os outros o que não faziam por ti 
-  proximidade 0/10: 9
- o que gosto em você: confiança, maneira de ser
- você é meu: uma das minhas melhores amigas",0
s贸 repassando ---&gt;#stfvergonhanacional,0
"[3/8 13:33] Keyze Miga: Q frio do caralho q frio do caralho só queria um namorado p me esquentar como não tenho namorado
[3/8 13:33] Keyze Miga: Eu vou me aquecer com o fogo do meu rabo
[3/8 13:33] Keyze Miga: Com o fogo do meu rabo",0
@user gente chata do caralho,1
@user meu sonho porra,1
@user doria é um pilantra! o novo aécio neves !,1
rt @user eu pago tanto pau pra mara,0
rt @user @user saudade bixa,0
@user kkkkkkkkkkkkkkkkkk te amo caralho,0
"@user Que a tarde seja embalada pela fé, pelo bom ânimo e pela força de fazer o seu maior sonho acontecer. Que nada entrave seus sorrisos, que a esperança vá à frente de seus planos e te faça enxergar o mundo com mais cores e mais luz.",0
@user por que não dá um tiro na cara desse vagabundo?,1
rt @user vc esquece a pessoa mas sua mãe não tnc😤,0
@user era mais brincadeir a kvkekdkwk sou mo medrosa com essas coisas tenho coragem nao,0
rt @user os ministérios de notáveis filhos da puta https://t.co/jgf3fk3jmp,1
bifobia existe sim vsf,0
"ainda bem que fechamos com a fox, assim não tenho que dar dinheiro pra caralho pra ir pra porto",0
friaca da porra aaaaaaa,0
"@user https://t.co/xynuruictw
é celaaaaaaaaaa",0
eu nesse momento vivendo perigosamente e apreciando meu celular sem capa 😅😍,0
"rt @user @user @user @user e agora @user já pode chamar de ditadura informal ou tem que esperar o ""pau…",0
"o conceito da minha pack pqp

https://t.co/lfxkuxm0ar",0
felicidade por ver minha amiga iniciando um sonho quando você fica feliz pela conquista do outro é pq entendeu tudo,0
minha prof mandando msgs sobre grandes cientistas brasileiros 😍😍,0
As garotas aqui do escritório viram aquele tt do bolo de morango e decidiram comprar um parecido hj kkkk eu tenho o melhor trabalho do mundo! Obrigado Deus https://t.co/qYlMZwevCu,0
mano acabei de ver q eh segunda agora q eu aprendo a fazer japa no curso pqp,0
@user meu deus do cu eu vou me matar antes de ficar assim kkkkkk,0
@user espero que esse beiço inchado seja de uns tapas que esse vagabundo levou.,1
"eu sou: 

⚪️  gay 
⚪️  hétero 
⚪️  bi
🔘  muito feio",0
