text,homophobia_1,homophobia_2,homophobia_3,obscene_1,obscene_2,obscene_3,insult_1,insult_2,insult_3,racism_1,racism_2,racism_3,misogyny_1,misogyny_2,misogyny_3,xenophobia_1,xenophobia_2,xenophobia_3,obs_1,obs_2,obs_3
@user vai comer logo alguma coisa porra,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"tava rindo de boa, aí do nada lembrei dos trabalho fudido que tenho pra fazer, triste viu",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"é aí @user carluxo?
vai negar, pilantra?",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
eita cachaça do caraio,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"A coisa mais legal que existe entre o casal e a intimidade e as brincadeiras que eles têm entre 2 , e só vc interpretar clg😝♥️",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"se a yasmin sair saindo, vou ficar mt puto ela tem que pagar minha passagem vou voltar daqui da central andando",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
mania feia essa minha de senti ciúme do não é meu 🙄,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"rt @user amor só pela minha coroa, novinha n gama atoa q esse eh o bonde dos canalha.. rs",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"@user @user @user Azul linhas aéreas meu amigo, não precisamos patrocinio gringo, precisamos de alguem que valorize nosso clube e nosso país.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
gente q geralmente fala isso é tudo babaca,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user vai tomar no teu cu então,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
só me fodo puta q pariu até em amizades,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"rt @user gente eu to com o cu na mão pra fazer um vestibular que eu nem quero cursar, ansiedade é foda",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"q odio
odeio gnt q agita agita e chega na hr da p tras, vai toma no cu",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
caralho tinha 1 real na jaqueta gente chocada,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"mate um homem na unha 

diga que o pau dele fede",0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
é de cair o cu da bunda,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user bonita flor obrigada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
pereto feio – bafo de outro (feat. nalchid) [prod. by jacksi] https://t.co/ucfhtz859a https://t.co/vgnlbp6zcr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
como essa menina consegue ser tão feia pessoalmente e nas foto tão linda ????? https://t.co/kgksxxrrkg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user é isso que eu tô falando porra,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user @user AAAAAA PORAAAAA 😭😭 sapatao é emocionada mas quando gosta minha filha.......... olha esse casalzao amiga felicidades pra vocês ❤️❤️❤️,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user rola sim bebê 😔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user feia eh pouco pra definir aquilo,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
q série pqp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
as vzs a pessoa só precisa de um curso no senai pra ocupar a mente e parar de cuidar da vida dos outros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
obrigado twitter kkkkkkkk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user @user @user @user não quer ter filho da o cu então o filho da puta,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user deixa eu bota meu pau nesse cuzinho..,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"@user @user HEI ANIMAL, SE ELE IMPLANTA-SE A PENA DE MORTE, O POVO BRASILEIRO DO BEM, IRIA SOLICITAR E EXIGIR QUE VC E SEU BANDO DE LADRÕES DA PÁTRIA, FOSSEM OS PRIMEIROS A SEREM ENFILEIRADOS NO PAREDÃO DA MORTE,  SEU BÓSTA!  ZÉ CUÉCA DO CARALHO! https://t.co/WOW0PhhWhJ",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
eu quando to perto dos meus amg @user @user @user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
alguém me da o cu pfvr,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
nossa literalmente todos mas isso varia de membro pra membro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"nego se incomoda com tudo, não fode porra",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talvez esse comentário seja rascista também,,
@user deixa de ser canalha,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"Loki stan: Ai o loki é muito fdp que só faz merda no UCM quem aguenta?

Eu: Os fatos

Não loki stan: Ai o loki é muito fdp que só faz merda no UCM quem aguenta?

Eu: https://t.co/kWtS1e5iRh",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
rt @user não consigo ser fdp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
cara esse banrisul eh o banco mais lixo do país,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
sou a mulher mais triste desse site,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user pqp perfeita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"pqp uniters é um fandon chato viu, já tão flodando o mesmo video de novo",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
vai tomar no cu que eu não tenho um amigo parceiro ainda bem que eu gosto de ficar em casa pq se fosse depender da companhia de alguém pra sair e fazer alguma coisa eu tava ferrada,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"@user pra usar da violência é porque a pessoa ofendida já está no seu limite, na maioria dos casos. Me explica como um negro deve reagir a alguém que joga banana nele e chama de macaco, ao que toma cuspida na cara, o que apanha porque sumiu algo e acham que ele roubou.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"@user @user puta exemplo ecbahia!!!
belíssima campanha!!",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user @user @user @user @user @user sou sulista e tô começando a odiar sulista k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
@user to esperando me ver livre daquela porra faz tempo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
alguém vai comigo no show do rio de novembroooo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user falha pra cacete.. não acho não.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user caralho bixo troca de user n esse é perfeito,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
odeio qnd minha mãe tira o dia p estressar a porra do saco de td mundo,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"eu quero mudar a porra do meu cabelo, que inferno",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"@user tnc rapa, quem me dera se fosse pronta mrm",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"rt @user após quase dois anos, joão gordo está de volta com entrevistas e comida vegana no panelaço https://t.co/gl5mkegshq via @user",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"eu odeio a cristina, odeio gente como ela pqp",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
rt @user eu amo a isabela é isto kkkkdkndhenwjwnwhaj https://t.co/qlmpmw0bqj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
parece que vinte caminhões me atropelaram de tão feia que eu to vot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user @user ainda mais estressada pqp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"rt @user mano pega a visão, vocês querem ser um merda ?, sejam, mas n atrapalhe a vida de ninguém não porra",0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user uiaaaaaaaa vou ver se rola ainda fazer isso 😱😱😱😱,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
eu fico puta com umas coisas q sla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
kkkkkk to imaginando a cena kkkkkk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"porra, vovó sônia arrasou no bife de fígado acebolado, e pra quem n gosta tô nem aí... 😌",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"@user @user kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk para, escroto",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
kkkkkk melhor post q ja vi na vida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"@user @user ei porra kkkkkkkk tudo pelo santa, até aguentar a inhaca q vai ta no mata mata",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
pro vídeo ficar ainda melhor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
esse é um grande filho da puta,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"rt @user achei uma babaquice dessa rapaziada que ""organizou"" essa briga aí na 70. falta de maturidade e responsabilidade do caralho",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
caralho eu quero um pato,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"antonella e bella flor 🌼
ojardineiroeabellaflor em campo belo (district of são paulo) https://t.co/8w2prfzmmt",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user @user @user kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk essa ai e a tipica menina que se acha a gostosona mais não é ninguem. Buceta deve passa um trem dentro. VAI LAVA VASILHA,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
@user @user o cabra diz que a nasa usou sistema imperial e eu é q sou idiota ? https://t.co/dr3tuzvmml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user teve um que eu vi esses dias igualzinho também mas era uma amiga feia provavelmente com inveja da outra estar casando e ela nao,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user @user qual é a tua cu de rã,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
caralho 3° temp de cara gente branca saiuuuuuu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user vem para o flamengo caraio larga essa porra d europa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"nunca desejei uma segunda-feira como estou agora, pqp",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
eae amizades que frio da porra,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"dia de semana um sol do caralho p ir trabalhar, fds vem essa chuva da porra que só me dar vontade de comer",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
o triângulo mineiro consegue ser mais bizarro que o triângulo das bermudas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"rt @user teste drive na priminha  🤘😛
#porno #porn #pussy #buceta #boobs #incest #anal #blowjob
#cousin #prima https://t.co/bpifae…",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,provavelmente pornográfico
rt @user parabéns pra min porra 17 na pista mt fé  em deus 🎊🎉🎂🙌🙏 https://t.co/bzhjkj5z7w,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
bola fora nesse caralho,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"da pra jogar gta com igor não, o cara n aquieta o cu não",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"Se tem uma coisa que sempre me deixa MUITO feliz é quando arrombado vem pedir carteirinha otaku ""não, pq vc sabe mesmo do que está falando? Já viu x,y,z?""",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
rt @user isso é ridiculo e só minha opniao importa.. https://t.co/sv8etxfjw4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"rt @user aí caralho, que ressaca que eu tô",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
mas deus existe irmao kkk eu nao vou precisar nem ir atras desse diabo ruim... nois vai se trombar na rua ai eu quero ver se eh boa memo de falar essas merdas na minha cara desgraçada do caralho,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
"rt @user quer vê me deixar puta é eu limpar e a pessoa ir lá sujar, e não ter a capacidade de deixar do msm jeitinho que encontrou",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
rt @user ele não é biólogo porra https://t.co/vf6pxlvua3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"Agradeço por não ter dado certo com nenhum e por terem entrado na minha vida e feito tudo o que fizeram. Muito aprendizado, devo a cada um um pouquinho do que eu sou hoje. Não sinto raiva, nem nada do tipo, graças a vocês hoje eu sou esse mulherão da porra, foda pra caralho! https://t.co/4Qy5XhIX7o",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user @user vc é a mais feia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
posso até ter vacilado mas pica nunca falto,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"não falo mais nada também vsf 
esgotou minha paciência",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"@user caralho,eu encontrei ela no kvsh. ela ta em todos kkkkk",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user feia fedorenta,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
que texto viu. pqp https://t.co/g4rldioeln,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"@user e eu te pergunto: tá errado de bater no retardado?
não tá.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
boooorraaaa porra,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"@user amigo, viado e sapatão tem legitimidade pra chamar de viado os viado e sapatão. é isso. kkkkkkkkkkkkkkkk",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
rt @user uma obra de arte https://t.co/jaqp4huyjd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
eu tô muito feliz caralho,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
deixa as pessoas em paz arrombados do caralho,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"por que eu fiz esse compromisso??! eu tenho que pensar muito antes de tomar uma decisão, só tomo no cu mesmo",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user @user essa bixa é mais azeda q limão,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"@user caralhooo, que fdp",0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"acordei irritada, pqp",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
tudo isso p comer a porra do ovo cru olha so q nojeira a salmomella ai era melhor ficar sem comer ovo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user me segue de volta porra,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"não vejo jornal porque me dá uma agonia danada , pqp 🙄",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"@user grt tu é forte pra crc,desanima não. haverá dias ruins e haverá dias bons! tô aqui,se quiser conversar me chama. te amo macaca😍",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,talvez esse comentário seja racista,,
"rt @user pretinha é mó esperta querendo q eu busco ela na raia ,ta chovendo pra crc",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"tentando igual louca me cadastrar no aprendiz paulista, se eles selecionaram por baixa renda esse momento vai ser meu kk",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
calma meu amo to indo meu amo ja to chegando meu amo pqp quem prendeu esse gato ai vai toma no cu qlguema dota esse gatinho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"mano sla, mina meio gay é tipo aquela coisa de que falam
seu namorado tem que ser meio viado
pq mulher estereótipada é fodaman
 kkkkkkkkk",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
sonhei c uma pessoa mt aleatória e quando acordei tinha mensagem dela pqp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"30 min da etapa complementar! Brasil continua vencendo e convencendo! Expulsão do Leo Gomes , meia do Vitória Baiano! Pelotas em festa!!! Radio Pelotense a fonte da informação!!!!!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
la casa do carai meu bom https://t.co/n7pxygqudu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user para de fogo no cu,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
finalmente comprei o telemóvel e é lindo porra 😍😍,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"rt @user vai toma no cu, criança de 6 anos mds",0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"O gringo perguntando para a chevrolet se ela ainda fábrica pick-up para heterossexuais KKKKKKK
ele esta certo, na última vez que eu fui para o Paraná eu vi muitas S10 presas no atoleiro, enquanto os Unos Mille passavam se balançando todo mas passavam",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,
salvei pra mostrar pra cabeleireira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"@user ele é lindo porra, mas eu n consegueria usar, vai ficar bom em tu",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
