text,homophobia,obscene,insult,racism,misogyny,xenophobia
eu amo os meus amigos pqp são demais,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user ushsuahsuaha eu ja tava puta
tive que sair de lá quando tava tocando valerie 😡😡",0.0,0.0,0.0,0.0,0.0,0.0
"@user sim pqp, eu sou extremamente apaixonada em falling for u",0.0,0.0,0.0,0.0,0.0,0.0
"cai o dedo responder será, vtnc",0.0,0.0,0.0,0.0,0.0,0.0
vsf nd da certo,0.0,0.0,0.0,0.0,0.0,0.0
chegarem a coma alcoólica é só estúpido,0.0,0.0,0.0,0.0,0.0,0.0
amassou porra kkkkkkkkkkkkkkkkkkkkkkkkkkkkk quem é esse cr,0.0,1.0,0.0,0.0,0.0,0.0
que sdd da minha tandara porradeira porra,0.0,1.0,0.0,0.0,0.0,0.0
"rt @user pior coisa é homem escroto, ó raça fdp",0.0,1.0,2.0,0.0,0.0,0.0
gente se vocês estão tão preocupados com o planeta o melhor é deixar as coisas assim mesmo até o aquecimento global matar esse vírus fodido chamando humanidade que nele habita,0.0,1.0,0.0,0.0,0.0,0.0
"botei a carne p descongelar agora , vai demorar pra caralho 🤦‍♀️",0.0,1.0,0.0,0.0,0.0,0.0
o caralho de internet ruim,0.0,1.0,0.0,0.0,0.0,0.0
pqp quase morri mas passou,0.0,0.0,0.0,0.0,0.0,0.0
"não dá pra acompanhar esse tempo, todos esses dias com calor e a noite aquele vento gelado e agora chuva e frio caralho, a saúde fica como? nem existe saúde mais",0.0,1.0,0.0,0.0,0.0,0.0
"em 2016 essa era a época que eu ""namorei"" e as lembranças do facebook são mt engraçadas pqp kkkkkkkkkk",0.0,0.0,0.0,0.0,0.0,0.0
@user @user @user mete mas é os dedos no cu seu cabrao nem tomas banho,0.0,3.0,1.0,0.0,0.0,0.0
nem sol tem nessa porra,0.0,1.0,0.0,0.0,0.0,0.0
"rt @user @user pqp, pq esse velho não morr* logo? https://t.co/fdgarzyhre",0.0,0.0,2.0,0.0,0.0,0.0
"Minha prioridade sou eu e minha filha , jamais vou ficar batendo cabeça por causa de homem! Por isso que eu vou avisando até eu quebrar o balde pq eu vou buscar porra nenhuma.",0.0,1.0,0.0,0.0,0.0,0.0
"@user fdp, não avisou né ok tudo bem eu entendi tá bom já tem outro alguém querendo roubar a cena né 😭😭😭",0.0,0.0,0.0,0.0,0.0,0.0
@user porra kkkkkkkk tem o uber eats tb,0.0,1.0,0.0,0.0,0.0,0.0
caralho mano a tandara é um furacão,0.0,1.0,0.0,0.0,0.0,0.0
"sempre que eu me interesso por alguém, a pessoa mora la na pqp, assim não daaaa",0.0,0.0,0.0,0.0,0.0,0.0
@user sabe que to esperando né flor do meu jardim &lt;3,0.0,0.0,0.0,0.0,0.0,0.0
@user @user kkkkkkkkkkkkkkkkkkkk porra pagou mico ao vivasso,0.0,1.0,1.0,0.0,0.0,0.0
as meninas saíram e eu nem fui tnc,0.0,0.0,0.0,0.0,0.0,0.0
"mano só eu q acho os irmãos scribel uns gato?! pqp, eu pegava qualquer uma deles",0.0,0.0,0.0,0.0,0.0,0.0
rt @user hj em dia as muie ta tudo virando puta ai nos nao pode postar uma ft ousada que nos é tmb kk vsf,0.0,2.0,1.0,0.0,3.0,0.0
ontem deu tudo certo pra da errado pqp,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user @user @user Ele não ta nem ai o que vão achar...lembra da entrevista dele falando que era Bambi, mas era Bambi macho 😂😂",2.0,0.0,1.0,0.0,0.0,0.0
@user vai comer logo alguma coisa porra,0.0,1.0,0.0,0.0,0.0,0.0
"tava rindo de boa, aí do nada lembrei dos trabalho fudido que tenho pra fazer, triste viu",0.0,1.0,0.0,0.0,0.0,0.0
"é aí @user carluxo?
vai negar, pilantra?",0.0,0.0,2.0,0.0,0.0,0.0
eita cachaça do caraio,0.0,1.0,0.0,0.0,0.0,0.0
"A coisa mais legal que existe entre o casal e a intimidade e as brincadeiras que eles têm entre 2 , e só vc interpretar clg😝♥️",0.0,0.0,0.0,0.0,0.0,0.0
"se a yasmin sair saindo, vou ficar mt puto ela tem que pagar minha passagem vou voltar daqui da central andando",0.0,0.0,0.0,0.0,0.0,0.0
mania feia essa minha de senti ciúme do não é meu 🙄,0.0,0.0,0.0,0.0,0.0,0.0
"rt @user amor só pela minha coroa, novinha n gama atoa q esse eh o bonde dos canalha.. rs",0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user Azul linhas aéreas meu amigo, não precisamos patrocinio gringo, precisamos de alguem que valorize nosso clube e nosso país.",0.0,0.0,0.0,0.0,0.0,0.0
gente q geralmente fala isso é tudo babaca,0.0,0.0,2.0,0.0,0.0,0.0
@user vai tomar no teu cu então,0.0,3.0,1.0,0.0,0.0,0.0
só me fodo puta q pariu até em amizades,0.0,1.0,0.0,0.0,0.0,0.0
"rt @user gente eu to com o cu na mão pra fazer um vestibular que eu nem quero cursar, ansiedade é foda",0.0,1.0,0.0,0.0,0.0,0.0
"q odio
odeio gnt q agita agita e chega na hr da p tras, vai toma no cu",0.0,1.0,0.0,0.0,0.0,0.0
caralho tinha 1 real na jaqueta gente chocada,0.0,1.0,0.0,0.0,0.0,0.0
"mate um homem na unha 

diga que o pau dele fede",0.0,2.0,2.0,0.0,0.0,0.0
é de cair o cu da bunda,0.0,2.0,0.0,0.0,0.0,0.0
@user bonita flor obrigada,0.0,0.0,0.0,0.0,0.0,0.0
pereto feio – bafo de outro (feat. nalchid) [prod. by jacksi] https://t.co/ucfhtz859a https://t.co/vgnlbp6zcr,0.0,0.0,0.0,1.0,0.0,0.0
como essa menina consegue ser tão feia pessoalmente e nas foto tão linda ????? https://t.co/kgksxxrrkg,0.0,0.0,1.0,0.0,0.0,0.0
@user é isso que eu tô falando porra,0.0,1.0,0.0,0.0,0.0,0.0
@user @user AAAAAA PORAAAAA 😭😭 sapatao é emocionada mas quando gosta minha filha.......... olha esse casalzao amiga felicidades pra vocês ❤️❤️❤️,1.0,0.0,0.0,0.0,0.0,0.0
@user rola sim bebê 😔,0.0,0.0,0.0,0.0,0.0,0.0
@user feia eh pouco pra definir aquilo,0.0,0.0,2.0,0.0,0.0,0.0
q série pqp,0.0,0.0,0.0,0.0,0.0,0.0
as vzs a pessoa só precisa de um curso no senai pra ocupar a mente e parar de cuidar da vida dos outros,0.0,0.0,0.0,0.0,0.0,0.0
obrigado twitter kkkkkkkk,0.0,0.0,0.0,0.0,0.0,0.0
@user @user @user @user não quer ter filho da o cu então o filho da puta,0.0,3.0,2.0,0.0,0.0,0.0
@user deixa eu bota meu pau nesse cuzinho..,0.0,2.0,0.0,0.0,0.0,0.0
"@user @user HEI ANIMAL, SE ELE IMPLANTA-SE A PENA DE MORTE, O POVO BRASILEIRO DO BEM, IRIA SOLICITAR E EXIGIR QUE VC E SEU BANDO DE LADRÕES DA PÁTRIA, FOSSEM OS PRIMEIROS A SEREM ENFILEIRADOS NO PAREDÃO DA MORTE,  SEU BÓSTA!  ZÉ CUÉCA DO CARALHO! https://t.co/WOW0PhhWhJ",0.0,3.0,3.0,0.0,0.0,0.0
eu quando to perto dos meus amg @user @user @user,0.0,0.0,0.0,0.0,0.0,0.0
alguém me da o cu pfvr,0.0,2.0,0.0,0.0,0.0,0.0
nossa literalmente todos mas isso varia de membro pra membro,0.0,0.0,0.0,0.0,0.0,0.0
"nego se incomoda com tudo, não fode porra",0.0,3.0,1.0,0.0,0.0,0.0
@user deixa de ser canalha,0.0,0.0,3.0,0.0,0.0,0.0
"Loki stan: Ai o loki é muito fdp que só faz merda no UCM quem aguenta?

Eu: Os fatos

Não loki stan: Ai o loki é muito fdp que só faz merda no UCM quem aguenta?

Eu: https://t.co/kWtS1e5iRh",0.0,0.0,0.0,0.0,0.0,0.0
rt @user não consigo ser fdp,0.0,0.0,0.0,0.0,0.0,0.0
cara esse banrisul eh o banco mais lixo do país,0.0,0.0,1.0,0.0,0.0,0.0
sou a mulher mais triste desse site,0.0,0.0,0.0,0.0,0.0,0.0
@user pqp perfeita,0.0,0.0,0.0,0.0,0.0,0.0
"pqp uniters é um fandon chato viu, já tão flodando o mesmo video de novo",0.0,0.0,1.0,0.0,0.0,0.0
vai tomar no cu que eu não tenho um amigo parceiro ainda bem que eu gosto de ficar em casa pq se fosse depender da companhia de alguém pra sair e fazer alguma coisa eu tava ferrada,0.0,1.0,0.0,0.0,0.0,0.0
"@user pra usar da violência é porque a pessoa ofendida já está no seu limite, na maioria dos casos. Me explica como um negro deve reagir a alguém que joga banana nele e chama de macaco, ao que toma cuspida na cara, o que apanha porque sumiu algo e acham que ele roubou.",0.0,0.0,0.0,0.0,0.0,0.0
"@user @user puta exemplo ecbahia!!!
belíssima campanha!!",0.0,1.0,0.0,0.0,0.0,0.0
@user @user @user @user @user @user sou sulista e tô começando a odiar sulista k,0.0,0.0,0.0,0.0,0.0,1.0
@user to esperando me ver livre daquela porra faz tempo,0.0,1.0,0.0,0.0,0.0,0.0
alguém vai comigo no show do rio de novembroooo,0.0,0.0,0.0,0.0,0.0,0.0
@user falha pra cacete.. não acho não.,0.0,1.0,0.0,0.0,0.0,0.0
@user caralho bixo troca de user n esse é perfeito,0.0,1.0,0.0,0.0,0.0,0.0
odeio qnd minha mãe tira o dia p estressar a porra do saco de td mundo,0.0,1.0,1.0,0.0,0.0,0.0
"eu quero mudar a porra do meu cabelo, que inferno",0.0,1.0,0.0,0.0,0.0,0.0
"@user tnc rapa, quem me dera se fosse pronta mrm",0.0,1.0,1.0,0.0,0.0,0.0
"rt @user após quase dois anos, joão gordo está de volta com entrevistas e comida vegana no panelaço https://t.co/gl5mkegshq via @user",0.0,0.0,1.0,0.0,0.0,0.0
"eu odeio a cristina, odeio gente como ela pqp",0.0,0.0,2.0,0.0,0.0,0.0
rt @user eu amo a isabela é isto kkkkdkndhenwjwnwhaj https://t.co/qlmpmw0bqj,0.0,0.0,0.0,0.0,0.0,0.0
parece que vinte caminhões me atropelaram de tão feia que eu to vot,0.0,0.0,0.0,0.0,0.0,0.0
@user @user ainda mais estressada pqp,0.0,0.0,0.0,0.0,0.0,0.0
"rt @user mano pega a visão, vocês querem ser um merda ?, sejam, mas n atrapalhe a vida de ninguém não porra",0.0,2.0,1.0,0.0,0.0,0.0
@user uiaaaaaaaa vou ver se rola ainda fazer isso 😱😱😱😱,0.0,0.0,0.0,0.0,0.0,0.0
eu fico puta com umas coisas q sla,0.0,0.0,0.0,0.0,0.0,0.0
kkkkkk to imaginando a cena kkkkkk,0.0,0.0,0.0,0.0,0.0,0.0
"porra, vovó sônia arrasou no bife de fígado acebolado, e pra quem n gosta tô nem aí... 😌",0.0,1.0,0.0,0.0,0.0,0.0
"@user @user kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk para, escroto",0.0,0.0,2.0,0.0,0.0,0.0
kkkkkk melhor post q ja vi na vida,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user ei porra kkkkkkkk tudo pelo santa, até aguentar a inhaca q vai ta no mata mata",0.0,1.0,0.0,0.0,0.0,0.0
pro vídeo ficar ainda melhor,0.0,0.0,0.0,0.0,0.0,0.0
esse é um grande filho da puta,0.0,3.0,2.0,0.0,0.0,0.0
"rt @user achei uma babaquice dessa rapaziada que ""organizou"" essa briga aí na 70. falta de maturidade e responsabilidade do caralho",0.0,1.0,0.0,0.0,0.0,0.0
caralho eu quero um pato,0.0,1.0,0.0,0.0,0.0,0.0
"antonella e bella flor 🌼
ojardineiroeabellaflor em campo belo (district of são paulo) https://t.co/8w2prfzmmt",0.0,0.0,0.0,0.0,0.0,0.0
@user @user @user kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk essa ai e a tipica menina que se acha a gostosona mais não é ninguem. Buceta deve passa um trem dentro. VAI LAVA VASILHA,0.0,2.0,2.0,0.0,1.0,0.0
@user @user o cabra diz que a nasa usou sistema imperial e eu é q sou idiota ? https://t.co/dr3tuzvmml,0.0,0.0,0.0,0.0,0.0,0.0
@user teve um que eu vi esses dias igualzinho também mas era uma amiga feia provavelmente com inveja da outra estar casando e ela nao,0.0,0.0,2.0,0.0,0.0,0.0
@user @user qual é a tua cu de rã,0.0,1.0,2.0,0.0,0.0,0.0
caralho 3° temp de cara gente branca saiuuuuuu,0.0,0.0,0.0,0.0,0.0,0.0
@user vem para o flamengo caraio larga essa porra d europa,0.0,1.0,0.0,0.0,0.0,0.0
"nunca desejei uma segunda-feira como estou agora, pqp",0.0,0.0,0.0,0.0,0.0,0.0
eae amizades que frio da porra,0.0,1.0,0.0,0.0,0.0,0.0
"dia de semana um sol do caralho p ir trabalhar, fds vem essa chuva da porra que só me dar vontade de comer",0.0,1.0,0.0,0.0,0.0,0.0
o triângulo mineiro consegue ser mais bizarro que o triângulo das bermudas,0.0,0.0,0.0,0.0,0.0,0.0
"rt @user teste drive na priminha  🤘😛
#porno #porn #pussy #buceta #boobs #incest #anal #blowjob
#cousin #prima https://t.co/bpifae…",0.0,2.0,0.0,0.0,0.0,0.0
rt @user parabéns pra min porra 17 na pista mt fé  em deus 🎊🎉🎂🙌🙏 https://t.co/bzhjkj5z7w,0.0,1.0,0.0,0.0,0.0,0.0
bola fora nesse caralho,0.0,1.0,0.0,0.0,0.0,0.0
"da pra jogar gta com igor não, o cara n aquieta o cu não",0.0,1.0,0.0,0.0,0.0,0.0
"Se tem uma coisa que sempre me deixa MUITO feliz é quando arrombado vem pedir carteirinha otaku ""não, pq vc sabe mesmo do que está falando? Já viu x,y,z?""",0.0,1.0,1.0,0.0,0.0,0.0
rt @user isso é ridiculo e só minha opniao importa.. https://t.co/sv8etxfjw4,0.0,0.0,0.0,0.0,0.0,0.0
"rt @user aí caralho, que ressaca que eu tô",0.0,1.0,0.0,0.0,0.0,0.0
mas deus existe irmao kkk eu nao vou precisar nem ir atras desse diabo ruim... nois vai se trombar na rua ai eu quero ver se eh boa memo de falar essas merdas na minha cara desgraçada do caralho,0.0,2.0,1.0,0.0,1.0,0.0
"rt @user quer vê me deixar puta é eu limpar e a pessoa ir lá sujar, e não ter a capacidade de deixar do msm jeitinho que encontrou",0.0,1.0,0.0,0.0,0.0,0.0
rt @user ele não é biólogo porra https://t.co/vf6pxlvua3,0.0,2.0,0.0,0.0,0.0,0.0
"Agradeço por não ter dado certo com nenhum e por terem entrado na minha vida e feito tudo o que fizeram. Muito aprendizado, devo a cada um um pouquinho do que eu sou hoje. Não sinto raiva, nem nada do tipo, graças a vocês hoje eu sou esse mulherão da porra, foda pra caralho! https://t.co/4Qy5XhIX7o",0.0,1.0,0.0,0.0,0.0,0.0
@user @user vc é a mais feia,0.0,0.0,2.0,0.0,0.0,0.0
posso até ter vacilado mas pica nunca falto,0.0,2.0,0.0,0.0,0.0,0.0
"não falo mais nada também vsf 
esgotou minha paciência",0.0,0.0,0.0,0.0,0.0,0.0
"@user caralho,eu encontrei ela no kvsh. ela ta em todos kkkkk",0.0,1.0,0.0,0.0,0.0,0.0
@user feia fedorenta,0.0,0.0,3.0,0.0,0.0,0.0
que texto viu. pqp https://t.co/g4rldioeln,0.0,0.0,0.0,0.0,0.0,0.0
"@user e eu te pergunto: tá errado de bater no retardado?
não tá.",0.0,0.0,3.0,0.0,0.0,0.0
boooorraaaa porra,0.0,1.0,0.0,0.0,0.0,0.0
"@user amigo, viado e sapatão tem legitimidade pra chamar de viado os viado e sapatão. é isso. kkkkkkkkkkkkkkkk",1.0,0.0,0.0,0.0,0.0,0.0
rt @user uma obra de arte https://t.co/jaqp4huyjd,0.0,0.0,0.0,0.0,0.0,0.0
eu tô muito feliz caralho,0.0,1.0,0.0,0.0,0.0,0.0
deixa as pessoas em paz arrombados do caralho,0.0,2.0,2.0,0.0,0.0,0.0
"por que eu fiz esse compromisso??! eu tenho que pensar muito antes de tomar uma decisão, só tomo no cu mesmo",0.0,1.0,0.0,0.0,0.0,0.0
@user @user essa bixa é mais azeda q limão,2.0,0.0,1.0,0.0,0.0,0.0
"@user caralhooo, que fdp",0.0,2.0,1.0,0.0,0.0,0.0
"acordei irritada, pqp",0.0,0.0,0.0,0.0,0.0,0.0
tudo isso p comer a porra do ovo cru olha so q nojeira a salmomella ai era melhor ficar sem comer ovo,0.0,1.0,0.0,0.0,0.0,0.0
@user me segue de volta porra,0.0,2.0,0.0,0.0,0.0,0.0
"não vejo jornal porque me dá uma agonia danada , pqp 🙄",0.0,0.0,0.0,0.0,0.0,0.0
"@user grt tu é forte pra crc,desanima não. haverá dias ruins e haverá dias bons! tô aqui,se quiser conversar me chama. te amo macaca😍",0.0,0.0,0.0,1.0,0.0,0.0
"rt @user pretinha é mó esperta querendo q eu busco ela na raia ,ta chovendo pra crc",0.0,0.0,0.0,1.0,0.0,0.0
"tentando igual louca me cadastrar no aprendiz paulista, se eles selecionaram por baixa renda esse momento vai ser meu kk",0.0,0.0,0.0,0.0,0.0,0.0
calma meu amo to indo meu amo ja to chegando meu amo pqp quem prendeu esse gato ai vai toma no cu qlguema dota esse gatinho,0.0,0.0,1.0,0.0,0.0,0.0
"mano sla, mina meio gay é tipo aquela coisa de que falam
seu namorado tem que ser meio viado
pq mulher estereótipada é fodaman
 kkkkkkkkk",2.0,0.0,0.0,0.0,0.0,0.0
sonhei c uma pessoa mt aleatória e quando acordei tinha mensagem dela pqp,0.0,0.0,0.0,0.0,0.0,0.0
"30 min da etapa complementar! Brasil continua vencendo e convencendo! Expulsão do Leo Gomes , meia do Vitória Baiano! Pelotas em festa!!! Radio Pelotense a fonte da informação!!!!!",0.0,0.0,0.0,0.0,0.0,0.0
la casa do carai meu bom https://t.co/n7pxygqudu,0.0,1.0,0.0,0.0,0.0,0.0
@user para de fogo no cu,0.0,2.0,0.0,0.0,0.0,0.0
finalmente comprei o telemóvel e é lindo porra 😍😍,0.0,1.0,0.0,0.0,0.0,0.0
"rt @user vai toma no cu, criança de 6 anos mds",0.0,2.0,1.0,0.0,0.0,0.0
"O gringo perguntando para a chevrolet se ela ainda fábrica pick-up para heterossexuais KKKKKKK
ele esta certo, na última vez que eu fui para o Paraná eu vi muitas S10 presas no atoleiro, enquanto os Unos Mille passavam se balançando todo mas passavam",2.0,0.0,0.0,0.0,0.0,1.0
salvei pra mostrar pra cabeleireira,0.0,0.0,0.0,0.0,0.0,0.0
"@user ele é lindo porra, mas eu n consegueria usar, vai ficar bom em tu",0.0,1.0,0.0,0.0,0.0,0.0
caralho fiquei sem meu tênis💔,0.0,1.0,0.0,0.0,0.0,0.0
ta de brincadeira??,0.0,0.0,0.0,0.0,0.0,0.0
tpm é um saco pqp,0.0,0.0,0.0,0.0,0.0,0.0
aí bicha se decide logo pq tá frio demais pra eu sair pra nada,1.0,0.0,0.0,0.0,0.0,0.0
@user @user caralho à tartaruga é mt forte wtf,0.0,1.0,0.0,0.0,0.0,0.0
nuuuuu  que essa bênção caia sobre mim kkkkk,0.0,0.0,0.0,0.0,0.0,0.0
"exatamente, elas esquecem que fandom não é só elas, isso é egoísta, ridículo e cúmulo da infantilidade",0.0,0.0,1.0,0.0,0.0,0.0
"putinha sem calcinha 😂😂😂😂
sacanagem",0.0,2.0,1.0,0.0,1.0,0.0
um dia tá calor e no outro tá frio e a minha imunidade vai para a onde? na pqp,0.0,0.0,0.0,0.0,0.0,0.0
shawn mendes eh homofobico pq ja deixou claro que não eh gay cancelem essa aberração 😡,0.0,0.0,1.0,0.0,0.0,0.0
rt @user brt q hj é td com a coroa kkkkkkkk https://t.co/gngdzeevsc,0.0,0.0,0.0,0.0,0.0,0.0
caralho fumei 2 caltu e já to indo pro terceiro e nada de relaxar,0.0,1.0,0.0,0.0,0.0,0.0
vou marca com as manas pra mais tarde rola a pizza,0.0,0.0,0.0,0.0,0.0,0.0
"isso é ridículo, olha o meio campo e atacantes e olha a zaga e laterais, ridículo demais!!!!",0.0,0.0,0.0,0.0,0.0,0.0
"caralho, 3 priminhos de vez na família, em 1 semana, se eu não fosse gay, estaria c medo de ser pai tb",0.0,1.0,0.0,0.0,0.0,0.0
@user @user kkkkkkkkdo sem unha carvalhokkkkkkk puta merda eu vou pro inferno,0.0,1.0,0.0,0.0,0.0,0.0
"não tente foder com o meu piscológico, se não eu vou acabar fodendo com o seu!",0.0,2.0,0.0,0.0,0.0,0.0
twitter cu seco cortou a foto,0.0,2.0,1.0,0.0,0.0,0.0
"@user oush!
cada semana rola uns 2 blocks.",0.0,0.0,0.0,0.0,0.0,0.0
"@user Quando eu trabalhava lá a gente pensava a mesma coisa

Cada lanche que a gente fazia era um pensamento ""puta merda isso aqui vai da um colesterol brabo""",0.0,1.0,0.0,0.0,0.0,0.0
"só vim pro trabalho hoje pra marcar presença, porque não tô fazendo porra nenhuma",0.0,1.0,0.0,0.0,0.0,0.0
uma arrombada essa menina se eu pego ela esqueço meu senso e dou um soco,0.0,1.0,3.0,0.0,1.0,0.0
"pelo menos esse apareceu pra se desculpar por ter sido um babaca *-*

 anos depois mas ok",0.0,0.0,1.0,0.0,0.0,0.0
eu quando olho a maldita,0.0,0.0,1.0,0.0,0.0,0.0
"ganhaaaaaammoooossss!!! porrrraaaaaa!!

respeitaaaa meu shrewsbury fdp!!!!!!

esse ano, ninguém vai parar a gente!! vamoooooooooo",0.0,1.0,0.0,0.0,0.0,0.0
"@user mulher se tem alguém que não passou pela fase feia é tu, desde que te conheço e faz um tempinho, nunca vi vc nessa fase",0.0,0.0,1.0,0.0,0.0,0.0
"@user @user malicioso, mentiroso e cara de pau. que sequência reveladora... em menos de 2 minutos...",0.0,0.0,1.0,0.0,0.0,0.0
"o que foi a aula de filosofia ontem, foda pra caralho, maior acerto da minha vida acadêmica",0.0,1.0,0.0,0.0,0.0,0.0
puta que pariu meu sonho agora,0.0,1.0,0.0,0.0,0.0,0.0
"ainda bem que faltam 5 meses pra essa porra acabar, não suporto mais #5mesespra2020eeu",0.0,1.0,0.0,0.0,0.0,0.0
porra amanda voltou a dormir,0.0,1.0,0.0,0.0,0.0,0.0
rt @user foda que ela é linda e eu apenas sulista dançando brega funk https://t.co/b0564oigfw,0.0,0.0,0.0,0.0,0.0,0.0
gente serio q set horrível vai toma no cuuuui caraio,0.0,1.0,0.0,0.0,0.0,0.0
"@user mkkkkkmkkkk porra doido, fumou acido é",0.0,2.0,1.0,0.0,0.0,0.0
porra cade a cobertura na largadinha caralho,0.0,1.0,0.0,0.0,0.0,0.0
pqp to muito enrolado,0.0,0.0,0.0,0.0,0.0,0.0
@user puta merda kkkkk vc postou em tudo scr kkkkkk,0.0,1.0,0.0,0.0,0.0,0.0
flowzin da vettorazzi é um nojo total,0.0,0.0,0.0,0.0,0.0,0.0
na porra do baile ela joga o rabao,0.0,1.0,0.0,0.0,0.0,0.0
@user eu toda pqp,0.0,0.0,0.0,0.0,0.0,0.0
"vai se foder, 4 derrotas seguidas",0.0,1.0,0.0,0.0,0.0,0.0
"@user e ta certíssima em ver e pesquisar sobre. Ser atacada sem argumento é foda e quando ela rebate enfiam o rabo no cu e correm.

Cansativo quando seu trabalho nunca ta bom para ninguém, fãs chatos... mas é aquele ditado da Ru: Se eles não pagam suas contas, FODASSSSSE",0.0,2.0,0.0,0.0,0.0,0.0
rt @user como prometido ta ai a continuação do vídeo postado a tarde comenta e posto um video o boy botando a porra pra fora https:…,0.0,3.0,0.0,0.0,0.0,0.0
"deus me dê muita calma pq se esse acumulador de lixo do meu vizinho falar um ""a"" vou xingar ele todinho.... que ódio  😤😤😤😤",0.0,0.0,1.0,0.0,0.0,0.0
esse filme do tubarão que mata todo mundo é tão idiota pqp,0.0,0.0,0.0,0.0,0.0,0.0
vocês são umas otarias da merda! não ligam um caralho ao Porto b mas quando o Porto diz que alguma coisa do Porto b é de graça vocês até correm feitas cadelas! nojo de vocês.,0.0,3.0,3.0,0.0,1.0,0.0
rt @user @user eu q beijo porra,0.0,1.0,0.0,0.0,0.0,0.0
quem que faz isso meu pelo amor de deusssss eu odeio a internet,0.0,0.0,0.0,0.0,0.0,0.0
"um homem que eu nunca vi na vida me chamando de vadia ""protegido por deus"" cristão falso filho da puta https://t.co/dwpz867gjq",0.0,3.0,2.0,0.0,0.0,0.0
sim to com inveja e foda se vai tomar no cu,0.0,2.0,1.0,0.0,0.0,0.0
@user que mande um link em soltinho mignon gui de arroz uma compartimentos inteirando de onde um cu pítias,0.0,2.0,0.0,0.0,0.0,0.0
"a cada instante sakura precisava ser salva por alguém, sendo que desde o inicio ela demonstrou ser super inteligente e muito forte. porra kishimoto https://t.co/2Z0Y7RJcYG",0.0,1.0,0.0,0.0,0.0,0.0
"meu nariz é muito feio, mas a foto é boa demais",0.0,0.0,0.0,0.0,0.0,0.0
paguei pau pra editora veneta agora. https://t.co/auilpq5nkm,0.0,1.0,0.0,0.0,0.0,0.0
a tandara tem uma energia tão incrível muda o time pqp,0.0,0.0,0.0,0.0,0.0,0.0
"solta o fav @user
- primeira impressão: chata mimada
- nível de proximidade 19000009
- gosto de você:gosto
- considero:best
- onde conheci:clg
- pra ser honesto namora cm o Rafa logo carai",0.0,0.0,0.0,0.0,0.0,0.0
@user o flamengo se classificou. vcs estão discutindo o que?! segue o jogo caralho!,0.0,2.0,0.0,0.0,0.0,0.0
não vão parar de falar de santa maria então o gente pau no cu kkkk,0.0,2.0,1.0,0.0,0.0,0.0
tava lembrando desse filme outro dia amava d++ mas acho que se assistir hoje em dia vou achar um lixo,0.0,0.0,0.0,0.0,0.0,0.0
@user vem minha piranha,0.0,0.0,2.0,0.0,1.0,0.0
@user anão,0.0,0.0,1.0,0.0,0.0,0.0
atrasada para caralho,0.0,1.0,0.0,0.0,0.0,0.0
rt @user caralho quanto mais escuta a musica mais grave ela fica surtei https://t.co/xko5auuahp,0.0,1.0,0.0,0.0,0.0,0.0
@user perder? ou deixar de arrancar ? vai falar merda na pqp,0.0,1.0,1.0,0.0,0.0,0.0
sinto uma vontade absurda de mandar uma pessoa pra puta que pariu,0.0,2.0,1.0,0.0,0.0,0.0
"rt @user se for namorar pra isso, termina porra https://t.co/ux6zu5dyjl",0.0,2.0,0.0,0.0,0.0,0.0
fudeu minha mãe acabou de chegar em casa e eu acabei de acordar tomei no cu,0.0,1.0,0.0,0.0,0.0,0.0
@user sai seu viadinho,3.0,0.0,1.0,0.0,0.0,0.0
@user homem é uma praga mesmo pqp,0.0,0.0,2.0,0.0,0.0,0.0
"vejo gente criando problemas pra competir quem sofre mais porra, são covardes 🎶🎶",0.0,1.0,0.0,0.0,0.0,0.0
o tempo não pode mudar que o carioca já quer colocar um casaco,0.0,0.0,0.0,0.0,0.0,0.0
"rt @user quando você fuder esse rabo, prometo não decepcionar😈❤️
https://t.co/xk51tet0ev https://t.co/ybt2dyyynx",0.0,3.0,0.0,0.0,0.0,0.0
tô com raiva vsf,0.0,0.0,0.0,0.0,0.0,0.0
"minha mãe ia meter o ""parar de ser retardado e faz logo essa porra""",0.0,2.0,0.0,0.0,0.0,0.0
@user @user Ah sim. Acho que e um puta classico. Mas eu so corinthiano. Paulista. Eu sei o que e isso aqui em sao paulo. Assim como vc vive ai e deve ter uma visao diferente da minha sobre o grenal. Respeito tbm. Mas fico com o meu confronto. E vc segue com o seu. O importante e a rivalidade,0.0,0.0,0.0,0.0,0.0,0.0
"ei porra hoje de madrugada eu ouvi a voz de um homem falando meu nome e tipo não foi imaginação não foi sonho eu realmente OUVI  aí eu abri o olho esperando ver painho (e ele nem tava em casa???)

abri e o quarto tava vazio",0.0,1.0,0.0,0.0,0.0,0.0
"rt @user o cara é uma máquina de meter a real em p*ranha

fica bem meu puto https://t.co/iencicn6se",0.0,2.0,0.0,0.0,2.0,0.0
@user fdp kkkkkkkkkk,0.0,0.0,1.0,0.0,0.0,0.0
